id,latitude,longitude,room_type,first_year,last_year
1708637,52.35428,4.90005,Private room,2014.0,2025.0
1713147,52.33917,4.89633,Entire home/apt,2013.0,2023.0
1713474,52.36281,4.86361,Entire home/apt,2015.0,2020.0
1719227,52.39718,4.91789,Private room,2025.0,2025.0
1723463,52.35449,4.93799,Entire home/apt,2013.0,2020.0
1723551,52.36633,4.88018,Private room,2014.0,2025.0
1731246,52.35345,4.89037,Entire home/apt,2014.0,2023.0
1733772,52.38772,4.93933,Entire home/apt,2013.0,2025.0
1734564,52.37518,4.89041,Entire home/apt,2013.0,2025.0
1734582,52.37381,4.85761,Entire home/apt,2017.0,2025.0
1734745,52.36474,4.87517,Entire home/apt,2013.0,2018.0
1734769,52.37346,4.83449,Entire home/apt,2014.0,2025.0
1766570,52.3643,4.88867,Entire home/apt,2019.0,2025.0
1767048,52.37272,4.84985,Entire home/apt,2013.0,2025.0
1767627,52.39032,4.88113,Entire home/apt,2020.0,2025.0
1771760,52.38278,4.85254,Private room,2013.0,2025.0
1783461,52.35817,4.91958,Entire home/apt,2013.0,2023.0
1786144,52.37087,4.91014,Private room,2016.0,2025.0
1791751,52.384147,4.8491909,Entire home/apt,2022.0,2025.0
1792271,52.39051,4.87076,Entire home/apt,2013.0,2025.0
1793971,52.39285,4.92456,Entire home/apt,2014.0,2025.0
1797364,52.35896,4.81951,Private room,2014.0,2025.0
1798944,52.38778,4.88848,Private room,2014.0,2025.0
1798945,52.36314010620117,4.89803409576416,Entire home/apt,2014.0,2025.0
1812527,52.34825,4.93682,Entire home/apt,2014.0,2019.0
1814121,52.36709,4.79332,Private room,2013.0,2025.0
1825214,52.38922,4.88043,Entire home/apt,2023.0,2025.0
1825443,52.3538,4.93565,Entire home/apt,2025.0,2025.0
1828391,52.40294,4.90568,Entire home/apt,2016.0,2025.0
1830345,52.36255,4.88683,Entire home/apt,2014.0,2024.0
1831427,52.3692,4.92534,Entire home/apt,2015.0,2025.0
1845443,52.37381,4.87296,Entire home/apt,2014.0,2024.0
1848312,52.36608,4.86301,Entire home/apt,2022.0,2025.0
1848477,52.35664,4.8899,Entire home/apt,2013.0,2025.0
1849652,52.39336,4.87779,Entire home/apt,2024.0,2025.0
1849795,52.37291,4.88124,Entire home/apt,2013.0,2018.0
1859255,52.35896,4.81951,Private room,2014.0,2025.0
