id,latitude,longitude,room_type,first_year,last_year
1066440,48.89094,2.32644,Private room,2023.0,2025.0
1067619,48.87706,2.38896,Entire home/apt,2015.0,2025.0
1218817,48.88122,2.32534,Entire home/apt,2021.0,2021.0
1218933,48.83886,2.33044,Entire home/apt,2024.0,2024.0
1224439,48.88712,2.3098,Entire home/apt,2016.0,2019.0
1224574,48.85566,2.37381,Entire home/apt,2017.0,2025.0
1078605,48.85324,2.37194,Entire home/apt,2017.0,2018.0
1142556,48.849586486816406,2.386950969696045,Entire home/apt,2015.0,2025.0
1230150,48.85031,2.37164,Entire home/apt,2015.0,2017.0
1232009,48.84635,2.27171,Entire home/apt,2016.0,2024.0
1143314,48.85737,2.30692,Private room,2015.0,2022.0
1145013,48.89387,2.34939,Entire home/apt,2017.0,2025.0
1146787,48.86216,2.37502,Entire home/apt,2015.0,2025.0
1147882,48.87977,2.34977,Entire home/apt,2019.0,2025.0
1089527,48.84549,2.38891,Entire home/apt,2015.0,2022.0
1232770,48.85871,2.36847,Entire home/apt,2019.0,2019.0
1155252,48.83905,2.33239,Entire home/apt,2018.0,2025.0
1156482,48.8707,2.37516,Entire home/apt,2015.0,2025.0
1158222,48.83486,2.34778,Entire home/apt,2016.0,2023.0
1239303,48.8724705,2.3574218,Entire home/apt,2022.0,2025.0
1246271,48.88237,2.33676,Entire home/apt,2015.0,2025.0
1159662,48.87297,2.34148,Entire home/apt,2015.0,2018.0
1120667,48.87812,2.36786,Entire home/apt,2017.0,2017.0
1290460,48.88522,2.35,Entire home/apt,2022.0,2025.0
1291830,48.8463945,2.3045796,Entire home/apt,2023.0,2025.0
1293248,48.84435,2.27709,Entire home/apt,2015.0,2023.0
1293911,48.88441,2.33379,Entire home/apt,2015.0,2025.0
1166341,48.84622,2.29597,Private room,2018.0,2025.0
1167478,48.83537,2.35823,Entire home/apt,2015.0,2025.0
1253123,48.86799,2.37499,Entire home/apt,2015.0,2018.0
1258264,48.88092,2.34625,Entire home/apt,2016.0,2019.0
1295611,48.8502,2.32832,Entire home/apt,2024.0,2025.0
1298565,48.85418,2.36809,Entire home/apt,2015.0,2024.0
1171341,48.85785,2.36843,Entire home/apt,2018.0,2025.0
1180161,48.86739,2.38044,Entire home/apt,2016.0,2016.0
1261705,48.86831,2.37429,Private room,2018.0,2025.0
1262287,48.88955,2.31876,Entire home/apt,2018.0,2025.0
1181098,48.86128,2.30114,Entire home/apt,2015.0,2020.0
1303542,48.87724,2.35637,Entire home/apt,2023.0,2025.0
1306614,48.878901925329174,2.39657794722139,Entire home/apt,2025.0,2025.0
1308229,48.86438,2.34348,Entire home/apt,2024.0,2025.0
1308408,48.86713,2.37102,Entire home/apt,2015.0,2023.0
1182138,48.82175,2.32733,Private room,2015.0,2025.0
1183882,48.88238,2.3803,Entire home/apt,2017.0,2019.0
1310538,48.86322,2.38762,Entire home/apt,2025.0,2025.0
1314079,48.87026,2.37842,Entire home/apt,2016.0,2023.0
1314131,48.85546,2.40299,Entire home/apt,2016.0,2023.0
1184295,48.87902,2.28709,Entire home/apt,2023.0,2025.0
1266481,48.87952,2.34193,Entire home/apt,2015.0,2025.0
1270282,48.89064,2.32018,Entire home/apt,2022.0,2023.0
1272342,48.87376,2.35523,Entire home/apt,2015.0,2025.0
1187140,48.87712359136919,2.3814684648471336,Entire home/apt,2022.0,2022.0
1324725,48.87333,2.3607,Entire home/apt,2015.0,2025.0
1327393,48.84065,2.39651,Entire home/apt,2022.0,2024.0
1197260,48.839653,2.346722,Entire home/apt,2016.0,2025.0
1203204,48.86617,2.37887,Entire home/apt,2015.0,2015.0
1333241,48.86508,2.34765,Entire home/apt,2018.0,2019.0
1333600,48.8349,2.30822,Entire home/apt,2022.0,2025.0
1273182,48.8600135,2.3449724,Entire home/apt,2024.0,2024.0
1275954,48.88213,2.3445,Entire home/apt,2015.0,2015.0
1278187,48.85446,2.27374,Entire home/apt,2016.0,2016.0
1282274,48.84085,2.33252,Entire home/apt,2015.0,2022.0
1207298,48.87282,2.3869,Entire home/apt,2015.0,2019.0
1336131,48.87815,2.31613,Entire home/apt,2018.0,2018.0
1336149,48.84749,2.3799,Entire home/apt,2015.0,2018.0
1339111,48.86544,2.35019,Entire home/apt,2024.0,2024.0
1341373,48.8618,2.36304,Entire home/apt,2022.0,2023.0
1344727,48.86479,2.34567,Entire home/apt,2022.0,2025.0
1367038,48.86914,2.35863,Entire home/apt,2018.0,2019.0
1372441,48.85641116000982,2.3766196155336874,Entire home/apt,2023.0,2024.0
1286511,48.87505,2.35103,Entire home/apt,2023.0,2024.0
1286875,48.89242,2.30558,Entire home/apt,2015.0,2025.0
1460433,48.85402,2.39726,Entire home/apt,2015.0,2018.0
1461788,48.8577,2.35454,Entire home/apt,2018.0,2024.0
1463870,48.89144182440339,2.3601059143772236,Entire home/apt,2024.0,2024.0
1346943,48.84053,2.32162,Entire home/apt,2018.0,2019.0
1347862,48.88672,2.31958,Entire home/apt,2015.0,2025.0
1374207,48.82878,2.31495,Entire home/apt,2017.0,2017.0
1376240,48.87899,2.37716,Entire home/apt,2017.0,2023.0
1468412,48.84561,2.30215,Entire home/apt,2017.0,2025.0
1470378,48.85099,2.26301,Entire home/apt,2017.0,2022.0
1470854,48.87428,2.38519,Entire home/apt,2018.0,2025.0
1378108,48.848,2.3256,Entire home/apt,2015.0,2025.0
1379660,48.84918,2.37317,Entire home/apt,2015.0,2024.0
1353338,48.88251,2.32664,Entire home/apt,2018.0,2018.0
