id,latitude,longitude,room_type,first_year,last_year
4344370,41.3873,2.16419,Entire home/apt,2015.0,2025.0
4344409,41.3851,2.16436,Entire home/apt,2015.0,2025.0
4344485,41.38588,2.16642,Entire home/apt,2015.0,2025.0
4346136,41.3888,2.15898,Entire home/apt,2015.0,2025.0
4349572,41.38703,2.16449,Entire home/apt,2015.0,2025.0
4382379,41.37816,2.16029,Entire home/apt,2015.0,2025.0
4383632,41.41179,2.17437,Entire home/apt,2015.0,2025.0
4392320,41.39338,2.1312,Entire home/apt,2015.0,2025.0
4399271,41.39744,2.15716,Entire home/apt,2016.0,2025.0
4400390,41.37606,2.12523,Entire home/apt,2015.0,2025.0
4400736,41.39744,2.15716,Entire home/apt,2015.0,2025.0
4415541,41.3929,2.18628,Entire home/apt,2015.0,2025.0
4415694,41.3723,2.16441,Entire home/apt,2015.0,2025.0
4415780,41.40667,2.16152,Private room,2016.0,2016.0
4416006,41.39627,2.16144,Entire home/apt,2015.0,2025.0
4419860,41.39532,2.16708,Entire home/apt,2015.0,2025.0
4463682,41.40184,2.15869,Private room,2016.0,2025.0
4486999,41.38628,2.1652,Entire home/apt,2015.0,2025.0
4528856,41.39441,2.18793,Entire home/apt,2015.0,2025.0
4529852,41.41079532159221,2.175135032284706,Entire home/apt,2015.0,2025.0
4529983,41.37271881103515,2.170639991760254,Entire home/apt,2017.0,2025.0
4530117,41.3924,2.16138,Entire home/apt,2015.0,2025.0
4539828,41.3882,2.16801,Entire home/apt,2015.0,2025.0
4542712,41.381283,2.174989,Entire home/apt,2021.0,2025.0
4543132,41.39519,2.17046,Entire home/apt,2015.0,2025.0
4543168,41.38992,2.19549,Entire home/apt,2015.0,2025.0
4553581,41.38549,2.16109,Entire home/apt,2015.0,2025.0
4556090,41.37167,2.1638,Private room,2016.0,2024.0
4572269,41.39809,2.19221,Entire home/apt,2015.0,2025.0
4586860,41.3781,2.12459,Private room,2015.0,2025.0
4599706,41.37584,2.15799,Private room,2016.0,2018.0
4608544,41.38135,2.166,Private room,2015.0,2025.0
4618852,41.39838,2.16067,Entire home/apt,2015.0,2025.0
4619507,41.40016,2.17205,Private room,2016.0,2017.0
4657312,41.39004,2.18409,Entire home/apt,2015.0,2025.0
4661131,41.40137,2.17856,Private room,2015.0,2025.0
4679251,41.40803,2.14794,Private room,2015.0,2025.0
4683548,41.37985,2.12535,Entire home/apt,2015.0,2025.0
4687928,41.39615,2.17685,Private room,2015.0,2025.0
4691124,41.39877,2.15968,Private room,2016.0,2018.0
4691263,41.38545,2.16698,Entire home/apt,2015.0,2024.0
4691491,41.37288,2.16814,Hotel room,2015.0,2025.0
4697931,41.37463,2.1592,Entire home/apt,2015.0,2025.0
4699752,41.38327,2.13019,Entire home/apt,2015.0,2019.0
4716339,41.38404,2.17839,Entire home/apt,2015.0,2025.0
4725070,41.39060592651367,2.164876937866211,Entire home/apt,2015.0,2025.0
4725296,41.39061,2.16488,Entire home/apt,2016.0,2025.0
4728758,41.39615,2.17685,Private room,2015.0,2025.0
4749831,41.38125,2.17358,Entire home/apt,2015.0,2025.0
4764274,41.40914,2.20444,Entire home/apt,2015.0,2024.0
4771858,41.37925,2.16912,Entire home/apt,2015.0,2025.0
4780532,41.394173009205616,2.17083343935055,Entire home/apt,2025.0,2025.0
4783753,41.37959,2.15996,Private room,2015.0,2025.0
4806720,41.373555,2.158187,Entire home/apt,2015.0,2025.0
4831788,41.40881,2.17381,Entire home/apt,2015.0,2025.0
4834811,41.38258,2.16148,Entire home/apt,2015.0,2025.0
4843329,41.41777,2.14339,Entire home/apt,2015.0,2025.0
4864848,41.38399,2.1351,Entire home/apt,2015.0,2025.0
